tree_index	node_name	label
0	0	{'-9', '-2', '-1', '-12', '-10', '-13', '-15', '-11', '-8', '-7'}
1	0	{'-9', '-2', '-1', '-12', '-10', '-13', '-15', '-11', '-8', '-7'}
2	0	{'-9', '-2', '-1', '-12', '-10', '-13', '-15', '-11', '-8', '-7'}
3	0	{'-9', '-2', '-1', '-12', '-10', '-13', '-15', '-11', '-8', '-7'}
4	0	{'-9', '-2', '-1', '-12', '-10', '-13', '-15', '-11', '-8', '-7'}
0	10	{'-9', '-1', '-10', '-15', '-8', '-7'}
2	10	{'-9', '-1', '-10', '-15', '-8', '-7'}
4	10	{'-9', '-1', '-12', '-10', '-13', '-15', '-11', '-8', '-7'}
0	100	{'-9', '-1', '-10', '-15', '-8', '-7'}
1	100	{'-9', '-1', '-12', '-10', '-13', '-15', '-11', '-8', '-7'}
3	100	{'-1', '-2'}
4	1008	{'-8', '-9'}
3	1009	{'-9', '-12', '-13', '-15', '-11', '-8', '-7'}
0	1013	{'-8', '-9'}
3	1016	{'-8', '-9'}
1	1018	{'-8', '-9'}
1	1019	{'-8', '-9'}
0	102	{'-9', '-12', '-13', '-15', '-11', '-8', '-7'}
2	102	{'-9', '-2', '-1', '-12', '-13', '-15', '-11', '-8', '-7'}
3	102	{'-9', '-12', '-13', '-15', '-11', '-8', '-7'}
2	1020	{'-1', '-2'}
4	1020	{'-1', '-2'}
0	1023	{'-8', '-9'}
3	1025	{'-8', '-9'}
0	1028	{'-9', '-12', '-13', '-15', '-11', '-8', '-7'}
3	103	{'-9', '-12', '-13', '-15', '-11', '-8', '-7'}
0	1031	{'-9', '-12', '-13', '-15', '-11', '-8', '-7'}
3	1031	{'-1', '-2'}
0	1035	{'-1', '-2'}
1	104	{'-9', '-1', '-10', '-15', '-8', '-7'}
4	104	{'-1', '-2'}
0	1047	{'-8', '-9'}
2	1049	{'-1', '-2'}
3	1049	{'-1', '-2'}
1	105	{'-9', '-1', '-10', '-15', '-8', '-7'}
2	105	{'-1', '-2'}
4	1050	{'-8', '-9'}
1	1051	{'-1', '-2'}
3	1052	{'-8', '-9'}
4	1055	{'-1', '-2'}
0	106	{'-9', '-12', '-13', '-15', '-11', '-8', '-7'}
3	106	{'-1', '-2'}
0	1064	{'-8', '-9'}
