tree_index	node_name	label
0	0	{'-1', '-8', '-14', '-4', '-7', '-9'}
0	2	{'-14', '-8', '-1', '-7'}
0	3	{'-1', '-8', '-14', '-4', '-7', '-9'}
0	12	{'-14', '-8', '-1', '-7'}
0	13	{'-14', '-8', '-1', '-7'}
0	4	{'-1', '-8', '-14', '-4', '-7'}
0	5	{'-1', '-8', '-14', '-4', '-7', '-9'}
0	23	{'-14', '-8', '-1', '-7'}
0	15	{'-14', '-8', '-1', '-7'}
0	9	{'-14', '-8', '-1', '-7'}
0	34	{'-14', '-8', '-1', '-7'}
0	35	{'-14', '-8', '-1', '-7'}
0	28	{'-14', '-8', '-1', '-7'}
0	29	{'-14', '-8', '-1', '-7'}
0	118	{'-14', '-8', '-7'}
0	52	{'-14', '-8', '-1', '-7'}
0	53	{'-14', '-8', '-7'}
0	36	{'-14', '-8', '-1', '-7'}
0	37	{'-14', '-8', '-1', '-7'}
0	44	{'-14', '-8', '-1', '-7'}
0	45	{'-14', '-8', '-7'}
0	136	{'-14', '-8', '-7'}
0	137	{'-14', '-8', '-7'}
0	79	{'-14', '-8', '-7'}
0	67	{'-14', '-8', '-7'}
0	90	{'-14', '-8', '-7'}
0	42	{'-14', '-8', '-1', '-7'}
0	43	{'-14', '-8', '-1', '-7'}
0	50	{'-14', '-8', '-1', '-7'}
0	57	{'-14', '-8', '-1', '-7'}
0	61	{'-14', '-8', '-7'}
0	165	{'-8', '-7'}
0	132	{'-8', '-7'}
0	133	{'-14', '-8', '-7'}
0	130	{'-14', '-8', '-7'}
0	156	{'-8', '-7'}
0	120	{'-14', '-8', '-7'}
0	48	{'-14', '-8', '-1', '-7'}
0	58	{'-14', '-8', '-1', '-7'}
0	59	{'-14', '-8', '-1', '-7'}
0	86	{'-14', '-8', '-1', '-7'}
0	203	{'-8', '-7'}
0	124	{'-14', '-8', '-7'}
0	80	{'-14', '-8', '-7'}
0	182	{'-8', '-7'}
0	183	{'-8', '-7'}
0	174	{'-8', '-7'}
0	175	{'-8', '-7'}
0	492	{'-8', '-7'}
0	177	{'-8', '-7'}
0	425	{'-8', '-7'}
0	150	{'-14', '-8', '-7'}
0	144	{'-14', '-8', '-7'}
0	139	{'-14', '-8', '-7'}
0	106	{'-8', '-7'}
0	595	{'-8', '-7'}
0	224	{'-14', '-8', '-7'}
0	363	{'-8', '-7'}
0	770	{'-8', '-7'}
0	556	{'-8', '-7'}
0	422	{'-8', '-7'}
0	423	{'-8', '-7'}
0	627	{'-8', '-7'}
0	237	{'-8', '-7'}
0	949	{'-8', '-7'}
0	587	{'-8', '-7'}
0	206	{'-8', '-7'}
0	207	{'-14', '-8', '-7'}
