tree_index	node_name	label
0	0	{'-5', '-6', '-4', '-12', '-2', '-1'}
0	4	{'-2', '-1', '-4', '-12'}
0	5	{'-5', '-6', '-4', '-12', '-2', '-1'}
0	10	{'-2', '-1', '-4', '-12'}
0	12	{'-2', '-1', '-12'}
0	7	{'-5', '-6'}
0	15	{'-2', '-1', '-4', '-12'}
0	9	{'-5', '-6'}
0	70	{'-5', '-6'}
0	23	{'-2', '-1', '-4', '-12'}
0	100	{'-5', '-6'}
0	101	{'-5', '-6'}
0	112	{'-5', '-6'}
0	113	{'-5', '-6'}
0	31	{'-2', '-1', '-12'}
0	136	{'-5', '-6'}
0	151	{'-5', '-6'}
0	126	{'-5', '-6'}
0	127	{'-5', '-6'}
0	336	{'-5', '-6'}
0	337	{'-5', '-6'}
0	129	{'-5', '-6'}
0	1713	{'-5', '-6'}
0	52	{'-2', '-1', '-12'}
0	395	{'-5', '-6'}
0	168	{'-5', '-6'}
0	169	{'-5', '-6'}
0	1362	{'-5', '-6'}
0	261	{'-5', '-6'}
0	997	{'-5', '-6'}
0	589	{'-5', '-6'}
0	255	{'-5', '-6'}
0	403	{'-5', '-6'}
0	1940	{'-5', '-6'}
0	65	{'-2', '-1', '-12'}
0	1155	{'-5', '-6'}
0	578	{'-5', '-6'}
0	912	{'-5', '-6'}
0	206	{'-5', '-6'}
0	207	{'-5', '-6'}
0	1852	{'-5', '-6'}
0	348	{'-5', '-6'}
0	497	{'-5', '-6'}
0	1119	{'-5', '-6'}
0	428	{'-5', '-6'}
0	429	{'-5', '-6'}
0	929	{'-5', '-6'}
0	694	{'-5', '-6'}
0	1250	{'-5', '-6'}
0	462	{'-5', '-6'}
0	463	{'-5', '-6'}
0	2011	{'-5', '-6'}
0	1127	{'-5', '-6'}
0	1174	{'-5', '-6'}
0	1241	{'-5', '-6'}
0	558	{'-5', '-6'}
0	1162	{'-5', '-6'}
0	2142	{'-5', '-6'}
0	1764	{'-5', '-6'}
0	1765	{'-5', '-6'}
0	610	{'-5', '-6'}
0	1839	{'-5', '-6'}
0	2054	{'-5', '-6'}
0	2339	{'-5', '-6'}
0	721	{'-5', '-6'}
0	857	{'-5', '-6'}
0	1082	{'-5', '-6'}
0	1308	{'-5', '-6'}
1	0	{'-5', '-6', '-4', '-12', '-2', '-1'}
1	2	{'-5', '-6', '-4', '-12', '-2', '-1'}
1	3	{'-5', '-6', '-4', '-12', '-2', '-1'}
1	13	{'-5', '-6'}
1	4	{'-5', '-6', '-4', '-12', '-2', '-1'}
1	8	{'-2', '-1', '-4', '-12'}
1	34	{'-5', '-6'}
1	35	{'-5', '-6'}
1	6	{'-5', '-6', '-4', '-12', '-2', '-1'}
1	7	{'-5', '-6'}
1	24	{'-2', '-1', '-4', '-12'}
1	25	{'-2', '-1', '-4', '-12'}
1	51	{'-5', '-6'}
1	57	{'-5', '-6'}
1	76	{'-5', '-6'}
1	77	{'-5', '-6'}
1	10	{'-5', '-6', '-4', '-12', '-2', '-1'}
