tree_index	node_name	label
0	0	{'-12', '-1', '-4', '-5', '-2', '-6'}
0	4	{'-2', '-4', '-1', '-12'}
0	5	{'-12', '-1', '-4', '-5', '-2', '-6'}
0	10	{'-2', '-4', '-1', '-12'}
0	12	{'-2', '-1', '-12'}
0	7	{'-6', '-5'}
0	15	{'-2', '-4', '-1', '-12'}
0	9	{'-6', '-5'}
0	70	{'-6', '-5'}
0	23	{'-2', '-4', '-1', '-12'}
0	100	{'-6', '-5'}
0	101	{'-6', '-5'}
0	112	{'-6', '-5'}
0	113	{'-6', '-5'}
0	31	{'-2', '-1', '-12'}
0	136	{'-6', '-5'}
0	151	{'-6', '-5'}
0	126	{'-6', '-5'}
0	127	{'-6', '-5'}
0	336	{'-6', '-5'}
0	337	{'-6', '-5'}
0	129	{'-6', '-5'}
0	1713	{'-6', '-5'}
0	52	{'-2', '-1', '-12'}
0	395	{'-6', '-5'}
0	168	{'-6', '-5'}
0	169	{'-6', '-5'}
0	1362	{'-6', '-5'}
0	261	{'-6', '-5'}
0	997	{'-6', '-5'}
0	589	{'-6', '-5'}
0	255	{'-6', '-5'}
0	403	{'-6', '-5'}
0	1940	{'-6', '-5'}
0	65	{'-2', '-1', '-12'}
0	1155	{'-6', '-5'}
0	578	{'-6', '-5'}
0	912	{'-6', '-5'}
0	206	{'-6', '-5'}
0	207	{'-6', '-5'}
0	1852	{'-6', '-5'}
0	348	{'-6', '-5'}
0	497	{'-6', '-5'}
0	1119	{'-6', '-5'}
0	428	{'-6', '-5'}
0	429	{'-6', '-5'}
0	929	{'-6', '-5'}
0	694	{'-6', '-5'}
0	1250	{'-6', '-5'}
0	462	{'-6', '-5'}
0	463	{'-6', '-5'}
0	2011	{'-6', '-5'}
0	1127	{'-6', '-5'}
0	1174	{'-6', '-5'}
0	1241	{'-6', '-5'}
0	558	{'-6', '-5'}
0	1162	{'-6', '-5'}
0	2142	{'-6', '-5'}
0	1764	{'-6', '-5'}
0	1765	{'-6', '-5'}
0	610	{'-6', '-5'}
0	1839	{'-6', '-5'}
0	2054	{'-6', '-5'}
0	2339	{'-6', '-5'}
0	721	{'-6', '-5'}
0	857	{'-6', '-5'}
0	1082	{'-6', '-5'}
0	1308	{'-6', '-5'}
1	0	{'-12', '-1', '-4', '-5', '-2', '-6'}
1	2	{'-12', '-1', '-4', '-5', '-2', '-6'}
1	3	{'-12', '-1', '-4', '-5', '-2', '-6'}
1	13	{'-6', '-5'}
1	4	{'-12', '-1', '-4', '-5', '-2', '-6'}
