tree_index	node_name	label
0	0	{'-10', '-2', '-15', '-3', '-14', '-4'}
0	2	{'-10', '-2', '-15', '-3', '-14', '-4'}
0	3	{'-2', '-15', '-3', '-14', '-4'}
0	8	{'-10', '-2', '-15', '-3', '-14', '-4'}
0	9	{'-10', '-2', '-15', '-3', '-14', '-4'}
0	4	{'-2', '-15', '-3', '-14', '-4'}
0	5	{'-2', '-15', '-3', '-14', '-4'}
0	14	{'-15', '-2', '-14'}
0	15	{'-10', '-2', '-15', '-3', '-14', '-4'}
0	21	{'-2', '-15', '-3', '-14', '-4'}
0	11	{'-15', '-2', '-14'}
0	17	{'-2', '-15', '-3', '-14', '-4'}
0	7	{'-2', '-15', '-3', '-14', '-4'}
0	12	{'-2', '-15', '-3', '-14', '-4'}
0	28	{'-15', '-2', '-14'}
0	29	{'-15', '-2', '-14'}
0	32	{'-2', '-15', '-3', '-14', '-4'}
0	62	{'-2', '-15', '-3', '-14', '-4'}
0	63	{'-2', '-15', '-3', '-14', '-4'}
0	24	{'-15', '-2', '-14'}
0	46	{'-2', '-15', '-3', '-14', '-4'}
0	52	{'-2', '-15', '-3', '-14', '-4'}
0	70	{'-2', '-15', '-3', '-14', '-4'}
0	178	{'-2', '-15', '-3', '-14', '-4'}
0	23	{'-2', '-15', '-3', '-14', '-4'}
0	30	{'-15', '-2', '-14'}
0	40	{'-15', '-2', '-14'}
0	41	{'-15', '-2', '-14'}
0	36	{'-15', '-2', '-14'}
0	85	{'-15', '-2', '-14'}
0	310	{'-2', '-14'}
0	114	{'-3', '-4'}
0	252	{'-2', '-14'}
0	89	{'-2', '-15', '-3', '-14', '-4'}
0	104	{'-3', '-4'}
0	81	{'-2', '-15', '-3', '-14', '-4'}
0	214	{'-3', '-4'}
0	27	{'-2', '-15', '-3', '-14', '-4'}
0	42	{'-15', '-2', '-14'}
0	43	{'-15', '-2', '-14'}
0	95	{'-15', '-2', '-14'}
0	48	{'-15', '-2', '-14'}
0	90	{'-15', '-2', '-14'}
0	99	{'-15', '-2', '-14'}
0	336	{'-2', '-14'}
0	337	{'-2', '-14'}
0	142	{'-3', '-4'}
0	770	{'-2', '-14'}
0	146	{'-2', '-14'}
0	138	{'-3', '-4'}
0	250	{'-2', '-14'}
0	38	{'-3', '-4'}
0	39	{'-2', '-15', '-3', '-14', '-4'}
0	100	{'-15', '-2', '-14'}
0	101	{'-15', '-2', '-14'}
0	57	{'-15', '-2', '-14'}
0	123	{'-15', '-2', '-14'}
0	60	{'-15', '-2', '-14'}
0	61	{'-15', '-2', '-14'}
0	113	{'-15', '-2', '-14'}
0	430	{'-2', '-14'}
0	1126	{'-2', '-14'}
0	380	{'-3', '-4'}
0	381	{'-3', '-4'}
0	120	{'-3', '-4'}
0	121	{'-3', '-4'}
0	222	{'-3', '-4'}
0	107	{'-15', '-2', '-14'}
0	108	{'-15', '-2', '-14'}
0	109	{'-15', '-2', '-14'}
0	67	{'-15', '-2', '-14'}
0	695	{'-2', '-14'}
0	466	{'-3', '-4'}
0	227	{'-3', '-4'}
0	384	{'-3', '-4'}
0	318	{'-3', '-4'}
0	148	{'-15', '-2', '-14'}
0	740	{'-3', '-4'}
0	436	{'-3', '-4'}
0	437	{'-3', '-4'}
0	435	{'-3', '-4'}
0	562	{'-3', '-4'}
1	0	{'-10', '-2', '-15', '-3', '-14', '-4'}
1	2	{'-2', '-15', '-3', '-14', '-4'}
1	3	{'-10', '-2', '-15', '-3', '-14', '-4'}
1	6	{'-2', '-15', '-3', '-14', '-4'}
1	7	{'-15', '-2', '-14'}
1	4	{'-2', '-15', '-3', '-14', '-4'}
1	5	{'-10', '-2', '-15', '-3', '-14', '-4'}
1	21	{'-15', '-2', '-14'}
1	40	{'-15', '-2', '-14'}
1	17	{'-2', '-15', '-3', '-14', '-4'}
1	33	{'-2', '-15', '-3', '-14', '-4'}
