tree_index	node_name	label
0	0	{'-14', '-2', '-15', '-4', '-3', '-10'}
0	2	{'-14', '-2', '-15', '-4', '-3', '-10'}
0	3	{'-14', '-2', '-15', '-4', '-3'}
0	8	{'-14', '-2', '-15', '-4', '-3', '-10'}
0	9	{'-14', '-2', '-15', '-4', '-3', '-10'}
0	4	{'-14', '-2', '-15', '-4', '-3'}
0	5	{'-14', '-2', '-15', '-4', '-3'}
0	14	{'-14', '-15', '-2'}
0	15	{'-14', '-2', '-15', '-4', '-3', '-10'}
0	21	{'-14', '-2', '-15', '-4', '-3'}
0	11	{'-14', '-15', '-2'}
0	17	{'-14', '-2', '-15', '-4', '-3'}
0	7	{'-14', '-2', '-15', '-4', '-3'}
0	12	{'-14', '-2', '-15', '-4', '-3'}
0	28	{'-14', '-15', '-2'}
0	29	{'-14', '-15', '-2'}
0	32	{'-14', '-2', '-15', '-4', '-3'}
0	62	{'-14', '-2', '-15', '-4', '-3'}
0	63	{'-14', '-2', '-15', '-4', '-3'}
0	24	{'-14', '-15', '-2'}
0	46	{'-14', '-2', '-15', '-4', '-3'}
0	52	{'-14', '-2', '-15', '-4', '-3'}
0	70	{'-14', '-2', '-15', '-4', '-3'}
0	178	{'-14', '-2', '-15', '-4', '-3'}
0	23	{'-14', '-2', '-15', '-4', '-3'}
0	30	{'-14', '-15', '-2'}
0	40	{'-14', '-15', '-2'}
0	41	{'-14', '-15', '-2'}
0	36	{'-14', '-15', '-2'}
0	85	{'-14', '-15', '-2'}
0	310	{'-14', '-2'}
0	114	{'-4', '-3'}
0	252	{'-14', '-2'}
0	89	{'-14', '-2', '-15', '-4', '-3'}
0	104	{'-4', '-3'}
0	81	{'-14', '-2', '-15', '-4', '-3'}
0	214	{'-4', '-3'}
0	27	{'-14', '-2', '-15', '-4', '-3'}
0	42	{'-14', '-15', '-2'}
0	43	{'-14', '-15', '-2'}
0	95	{'-14', '-15', '-2'}
0	48	{'-14', '-15', '-2'}
0	90	{'-14', '-15', '-2'}
0	99	{'-14', '-15', '-2'}
0	336	{'-14', '-2'}
0	337	{'-14', '-2'}
0	142	{'-4', '-3'}
0	770	{'-14', '-2'}
0	146	{'-14', '-2'}
0	138	{'-4', '-3'}
0	250	{'-14', '-2'}
0	38	{'-4', '-3'}
0	39	{'-14', '-2', '-15', '-4', '-3'}
0	100	{'-14', '-15', '-2'}
0	101	{'-14', '-15', '-2'}
0	57	{'-14', '-15', '-2'}
0	123	{'-14', '-15', '-2'}
0	60	{'-14', '-15', '-2'}
0	61	{'-14', '-15', '-2'}
0	113	{'-14', '-15', '-2'}
0	430	{'-14', '-2'}
0	1126	{'-14', '-2'}
0	380	{'-4', '-3'}
0	381	{'-4', '-3'}
0	120	{'-4', '-3'}
0	121	{'-4', '-3'}
0	222	{'-4', '-3'}
0	107	{'-14', '-15', '-2'}
0	108	{'-14', '-15', '-2'}
0	109	{'-14', '-15', '-2'}
0	67	{'-14', '-15', '-2'}
0	695	{'-14', '-2'}
0	466	{'-4', '-3'}
0	227	{'-4', '-3'}
0	384	{'-4', '-3'}
0	318	{'-4', '-3'}
0	148	{'-14', '-15', '-2'}
0	740	{'-4', '-3'}
0	436	{'-4', '-3'}
0	437	{'-4', '-3'}
0	435	{'-4', '-3'}
0	562	{'-4', '-3'}
1	0	{'-14', '-2', '-15', '-4', '-3', '-10'}
1	2	{'-14', '-2', '-15', '-4', '-3'}
1	3	{'-14', '-2', '-15', '-4', '-3', '-10'}
1	6	{'-14', '-2', '-15', '-4', '-3'}
1	7	{'-14', '-15', '-2'}
1	4	{'-14', '-2', '-15', '-4', '-3'}
1	5	{'-14', '-2', '-15', '-4', '-3', '-10'}
1	21	{'-14', '-15', '-2'}
1	40	{'-14', '-15', '-2'}
1	17	{'-14', '-2', '-15', '-4', '-3'}
1	33	{'-14', '-2', '-15', '-4', '-3'}
1	8	{'-14', '-15', '-2'}
1	9	{'-14', '-2', '-15', '-4', '-3', '-10'}
1	31	{'-14', '-15', '-2'}
1	26	{'-14', '-2', '-15', '-4', '-3'}
1	27	{'-14', '-2', '-15', '-4', '-3'}
1	38	{'-4', '-3'}
1	39	{'-14', '-2', '-15', '-4', '-3'}
1	44	{'-14', '-15', '-2'}
1	14	{'-14', '-15', '-2'}
1	28	{'-4', '-3'}
1	29	{'-14', '-2', '-15', '-4', '-3'}
1	61	{'-14', '-2', '-15', '-4', '-3'}
1	95	{'-14', '-2'}
1	67	{'-4', '-3'}
1	70	{'-14', '-2'}
1	190	{'-4', '-3'}
1	18	{'-14', '-15', '-2'}
1	86	{'-4', '-3'}
1	87	{'-4', '-3'}
1	43	{'-14', '-2'}
1	158	{'-4', '-3'}
1	113	{'-14', '-2', '-15', '-4', '-3'}
1	182	{'-14', '-2'}
1	183	{'-14', '-2'}
1	88	{'-4', '-3'}
1	89	{'-4', '-3'}
1	146	{'-14', '-2'}
1	438	{'-4', '-3'}
1	22	{'-14', '-15', '-2'}
1	23	{'-14', '-15', '-2'}
1	148	{'-4', '-3'}
1	149	{'-4', '-3'}
1	346	{'-4', '-3'}
1	374	{'-14', '-2'}
1	555	{'-14', '-2'}
1	220	{'-14', '-2'}
1	221	{'-14', '-2'}
1	334	{'-4', '-3'}
1	102	{'-4', '-3'}
1	162	{'-14', '-2'}
1	34	{'-14', '-15', '-2'}
1	257	{'-4', '-3'}
1	509	{'-14', '-2'}
1	271	{'-14', '-2'}
1	688	{'-14', '-2'}
1	211	{'-4', '-3'}
1	181	{'-14', '-2'}
1	62	{'-14', '-15', '-2'}
1	388	{'-4', '-3'}
1	369	{'-14', '-2'}
1	850	{'-14', '-2'}
1	289	{'-14', '-2'}
1	446	{'-14', '-2'}
1	787	{'-14', '-2'}
2	0	{'-14', '-2', '-15', '-4', '-3', '-10'}
2	2	{'-14', '-2', '-15', '-4', '-3', '-10'}
2	3	{'-14', '-15', '-2'}
2	4	{'-14', '-2', '-15', '-4', '-3', '-10'}
2	5	{'-14', '-2', '-15', '-4', '-3'}
2	12	{'-14', '-15', '-2'}
2	13	{'-14', '-15', '-2'}
2	17	{'-14', '-2', '-15', '-4', '-3'}
2	6	{'-14', '-2', '-15', '-4', '-3'}
2	7	{'-14', '-15', '-2'}
2	14	{'-14', '-15', '-2'}
2	15	{'-14', '-15', '-2'}
2	154	{'-4', '-3'}
2	20	{'-14', '-2', '-15', '-4', '-3'}
2	21	{'-14', '-2', '-15', '-4', '-3'}
2	23	{'-14', '-15', '-2'}
2	51	{'-14', '-15', '-2'}
2	265	{'-4', '-3'}
2	24	{'-14', '-2', '-15', '-4', '-3'}
2	25	{'-14', '-2', '-15', '-4', '-3'}
2	98	{'-4', '-3'}
2	99	{'-14', '-2', '-15', '-4', '-3'}
2	26	{'-14', '-15', '-2'}
2	27	{'-14', '-15', '-2'}
2	554	{'-4', '-3'}
2	40	{'-4', '-3'}
2	41	{'-14', '-2', '-15', '-4', '-3'}
2	673	{'-14', '-2'}
2	234	{'-4', '-3'}
2	235	{'-4', '-3'}
2	106	{'-4', '-3'}
2	107	{'-14', '-2', '-15', '-4', '-3'}
2	32	{'-14', '-15', '-2'}
2	194	{'-4', '-3'}
2	104	{'-14', '-2'}
2	105	{'-4', '-3'}
2	401	{'-4', '-3'}
2	390	{'-4', '-3'}
2	134	{'-4', '-3'}
2	147	{'-14', '-2'}
2	165	{'-4', '-3'}
2	190	{'-14', '-2'}
2	721	{'-14', '-2'}
2	524	{'-4', '-3'}
2	525	{'-4', '-3'}
2	202	{'-4', '-3'}
2	258	{'-14', '-2'}
2	259	{'-14', '-2'}
2	865	{'-14', '-2'}
2	607	{'-4', '-3'}
2	285	{'-4', '-3'}
2	419	{'-14', '-2'}
2	602	{'-14', '-2'}
2	957	{'-14', '-2'}
2	462	{'-14', '-2'}
