tree_index	node_name	label
0	0	{'-13', '-16', '-6', '-1', '-5', '-12', '-3', '-4'}
0	5	{'-6', '-1', '-5', '-3', '-4'}
0	12	{'-12', '-13', '-16'}
0	10	{'-6', '-1', '-5', '-3', '-4'}
0	11	{'-5', '-6'}
0	16	{'-12', '-13', '-16'}
0	17	{'-12', '-13'}
0	20	{'-5', '-6'}
0	21	{'-1', '-3', '-4'}
0	18	{'-12', '-13', '-16'}
0	19	{'-12', '-13', '-16'}
0	94	{'-12', '-13'}
0	95	{'-12', '-13'}
0	25	{'-5', '-6'}
0	22	{'-1', '-3', '-4'}
0	23	{'-1', '-3', '-4'}
0	67	{'-12', '-13'}
0	31	{'-12', '-13', '-16'}
0	390	{'-12', '-13'}
0	391	{'-12', '-13'}
0	117	{'-12', '-13'}
0	153	{'-12', '-13'}
0	54	{'-5', '-6'}
0	55	{'-5', '-6'}
0	26	{'-1', '-3'}
0	27	{'-1', '-3', '-4'}
0	49	{'-1', '-3'}
0	124	{'-12', '-13'}
0	125	{'-12', '-13'}
0	132	{'-12', '-13'}
0	433	{'-12', '-13'}
0	1442	{'-12', '-13'}
0	140	{'-12', '-13'}
0	141	{'-12', '-13'}
0	166	{'-12', '-13'}
0	167	{'-12', '-13'}
0	70	{'-5', '-6'}
0	76	{'-5', '-6'}
0	77	{'-5', '-6'}
0	36	{'-1', '-3'}
0	37	{'-1', '-3'}
0	35	{'-1', '-3', '-4'}
0	58	{'-1', '-3'}
0	176	{'-12', '-13'}
0	458	{'-12', '-13'}
0	552	{'-12', '-13'}
0	482	{'-12', '-13'}
0	602	{'-12', '-13'}
0	232	{'-12', '-13'}
0	233	{'-12', '-13'}
0	225	{'-12', '-13'}
0	185	{'-12', '-13'}
0	413	{'-12', '-13'}
0	86	{'-5', '-6'}
0	41	{'-1', '-3'}
0	56	{'-1', '-3'}
0	146	{'-1', '-3'}
0	220	{'-12', '-13'}
0	305	{'-12', '-13'}
0	1522	{'-12', '-13'}
0	924	{'-12', '-13'}
0	754	{'-12', '-13'}
0	620	{'-12', '-13'}
