tree_index	node_name	label
0	0	{'-4', '-5', '-16', '-6', '-1', '-12'}
1	0	{'-4', '-5', '-16', '-6', '-1', '-12'}
2	0	{'-4', '-5', '-16', '-6', '-1', '-12'}
3	0	{'-4', '-5', '-16', '-6', '-1', '-12'}
4	0	{'-4', '-5', '-16', '-6', '-1', '-12'}
0	10	{'-4', '-5', '-6', '-1'}
1	10	{'-16', '-4', '-12'}
3	10	{'-5', '-1'}
4	10	{'-16', '-4', '-12'}
3	100	{'-5', '-1'}
4	100	{'-5', '-1'}
4	1002	{'-5', '-1'}
0	1003	{'-4', '-12'}
4	1006	{'-4', '-12'}
2	10065	{'-4', '-12'}
4	1007	{'-4', '-12'}
2	101	{'-5', '-1'}
3	101	{'-5', '-1'}
4	101	{'-4', '-5', '-6', '-1'}
1	1011	{'-4', '-12'}
1	1016	{'-4', '-12'}
4	1016	{'-5', '-1'}
0	102	{'-4', '-12'}
1	102	{'-16', '-4', '-12'}
2	102	{'-4', '-5', '-6', '-1'}
1	1020	{'-4', '-12'}
4	1020	{'-4', '-12'}
0	1022	{'-4', '-12'}
2	1022	{'-4', '-12'}
1	1027	{'-4', '-12'}
4	1027	{'-4', '-12'}
1	103	{'-16', '-4', '-12'}
0	1031	{'-4', '-12'}
4	1031	{'-4', '-12'}
3	1032	{'-4', '-12'}
0	1034	{'-4', '-12'}
0	1035	{'-4', '-12'}
4	1036	{'-4', '-12'}
0	1037	{'-4', '-12'}
4	1037	{'-4', '-12'}
3	1038	{'-4', '-12'}
0	104	{'-4', '-12'}
2	104	{'-4', '-5', '-6', '-1'}
4	104	{'-16', '-4', '-12'}
4	1048	{'-4', '-12'}
3	1049	{'-4', '-12'}
0	105	{'-4', '-12'}
1	1050	{'-4', '-12'}
0	1059	{'-4', '-12'}
0	106	{'-5', '-1'}
3	106	{'-16', '-4', '-12'}
4	106	{'-16', '-4', '-12'}
1	1068	{'-4', '-12'}
4	1068	{'-4', '-12'}
3	107	{'-16', '-4', '-12'}
4	107	{'-16', '-4', '-12'}
1	1071	{'-4', '-12'}
4	1072	{'-4', '-12'}
1	1073	{'-4', '-12'}
3	1075	{'-4', '-12'}
0	1079	{'-4', '-12'}
0	108	{'-4', '-12'}
3	1081	{'-4', '-12'}
3	1084	{'-4', '-12'}
3	1085	{'-4', '-12'}
4	1087	{'-4', '-12'}
2	1089	{'-4', '-12'}
2	109	{'-16', '-4', '-12'}
0	1090	{'-4', '-12'}
0	1094	{'-4', '-12'}
3	1096	{'-4', '-12'}
4	1099	{'-4', '-12'}
1	11	{'-4', '-5', '-6', '-1'}
2	11	{'-16', '-4', '-12'}
4	11	{'-4', '-5', '-6', '-1'}
1	110	{'-16', '-4', '-12'}
3	110	{'-5', '-1'}
3	1101	{'-4', '-12'}
4	1102	{'-4', '-12'}
0	111	{'-16', '-4', '-12'}
1	111	{'-16', '-4', '-12'}
3	111	{'-5', '-1'}
2	1110	{'-4', '-12'}
2	1111	{'-4', '-12'}
0	1112	{'-4', '-12'}
1	1112	{'-4', '-12'}
3	1119	{'-4', '-12'}
0	112	{'-16', '-4', '-12'}
1	112	{'-4', '-12'}
2	112	{'-4', '-5', '-6', '-1'}
3	1123	{'-4', '-12'}
0	1126	{'-4', '-12'}
0	1127	{'-4', '-12'}
3	113	{'-5', '-1'}
2	1131	{'-5', '-1'}
0	1136	{'-4', '-12'}
0	1137	{'-4', '-12'}
1	114	{'-16', '-4', '-12'}
2	114	{'-5', '-1'}
2	1140	{'-4', '-12'}
2	1143	{'-5', '-1'}
0	1144	{'-4', '-12'}
2	1144	{'-4', '-12'}
0	115	{'-5', '-1'}
1	115	{'-16', '-4', '-12'}
2	115	{'-5', '-1'}
4	115	{'-5', '-1'}
1	1154	{'-4', '-12'}
2	1154	{'-4', '-12'}
