tree_index	node_name	label
0	0	{'-3', '-13', '-9', '-4', '-8', '-15'}
0	3	{'-3', '-13', '-9', '-4', '-8', '-15'}
0	25	{'-3', '-13', '-4'}
0	4	{'-3', '-13', '-9', '-4', '-8', '-15'}
0	5	{'-3', '-13', '-9', '-4', '-15'}
0	72	{'-3', '-13', '-4'}
0	8	{'-3', '-13', '-9', '-4', '-8', '-15'}
0	6	{'-3', '-13', '-9', '-4', '-15'}
0	7	{'-3', '-13', '-9', '-4', '-15'}
0	116	{'-3', '-13', '-4'}
0	117	{'-3', '-13', '-4'}
0	14	{'-3', '-13', '-9', '-4', '-15'}
0	10	{'-3', '-13', '-9', '-4', '-15'}
0	11	{'-3', '-13', '-9', '-4', '-15'}
0	50	{'-9', '-3', '-13', '-4'}
0	169	{'-3', '-4'}
0	124	{'-3', '-13', '-4'}
0	16	{'-3', '-13', '-9', '-4', '-15'}
0	32	{'-9', '-3', '-13', '-4'}
0	12	{'-3', '-13', '-9', '-4', '-15'}
0	336	{'-3', '-4'}
0	164	{'-3', '-4'}
0	38	{'-3', '-4'}
0	78	{'-9', '-3', '-13', '-4'}
0	74	{'-3', '-13', '-4'}
0	460	{'-3', '-4'}
0	461	{'-3', '-4'}
0	44	{'-3', '-4'}
0	145	{'-3', '-4'}
0	94	{'-9', '-3', '-13', '-4'}
0	95	{'-9', '-3', '-13', '-4'}
0	1190	{'-3', '-4'}
0	1191	{'-3', '-4'}
0	974	{'-3', '-4'}
0	140	{'-3', '-4'}
0	240	{'-3', '-4'}
0	241	{'-3', '-4'}
0	304	{'-3', '-4'}
0	319	{'-3', '-4'}
0	954	{'-3', '-4'}
0	1029	{'-3', '-4'}
1	0	{'-3', '-13', '-9', '-4', '-8', '-15'}
1	2	{'-9', '-3', '-13', '-4'}
1	3	{'-3', '-13', '-9', '-4', '-8', '-15'}
1	14	{'-3', '-13', '-4'}
1	15	{'-9', '-3', '-13', '-4'}
1	5	{'-3', '-13', '-9', '-4', '-8', '-15'}
1	72	{'-3', '-13', '-4'}
