tree_index	node_name	label
0	0	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
0	2	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
0	3	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
0	5	{'-15', '-10', '-14', '-2', '-4', '-3', '-9'}
0	8	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
0	7	{'-15', '-10', '-14', '-2', '-4', '-3', '-9'}
0	11	{'-15', '-10', '-14', '-2', '-4', '-3', '-9'}
0	13	{'-10', '-2', '-4', '-3', '-9'}
0	24	{'-15', '-10', '-14', '-2', '-4', '-3', '-9'}
0	25	{'-10', '-2', '-4', '-3', '-9'}
0	18	{'-15', '-14'}
0	19	{'-10', '-2', '-4', '-3', '-9'}
0	15	{'-10', '-2', '-4', '-3', '-9'}
0	121	{'-10', '-2', '-4', '-3', '-9'}
0	39	{'-10', '-2', '-4', '-3', '-9'}
0	72	{'-10', '-2', '-4', '-3', '-9'}
0	204	{'-10', '-9'}
0	28	{'-15', '-14'}
0	29	{'-15', '-14'}
0	30	{'-10', '-2', '-4', '-3', '-9'}
0	31	{'-10', '-2', '-4', '-3', '-9'}
0	20	{'-10', '-2', '-4', '-3', '-9'}
0	21	{'-3', '-2', '-4'}
0	181	{'-10', '-9'}
0	68	{'-10', '-2', '-4', '-3', '-9'}
0	69	{'-10', '-2', '-4', '-3', '-9'}
0	82	{'-10', '-2', '-4', '-3', '-9'}
0	83	{'-10', '-2', '-4', '-3', '-9'}
0	237	{'-10', '-9'}
0	86	{'-15', '-14'}
0	50	{'-3', '-2', '-4'}
0	63	{'-10', '-2', '-4', '-3', '-9'}
0	34	{'-10', '-2', '-4', '-3', '-9'}
0	76	{'-3', '-2', '-4'}
0	209	{'-3', '-2', '-4'}
0	266	{'-10', '-9'}
0	80	{'-10', '-9'}
0	81	{'-10', '-2', '-4', '-3', '-9'}
0	214	{'-3', '-4'}
0	220	{'-10', '-9'}
0	130	{'-15', '-14'}
0	249	{'-3', '-4'}
0	109	{'-10', '-9'}
0	48	{'-10', '-9'}
0	66	{'-3', '-2', '-4'}
0	106	{'-3', '-2', '-4'}
0	319	{'-3', '-2', '-4'}
0	497	{'-3', '-4'}
0	430	{'-10', '-9'}
0	431	{'-10', '-9'}
0	164	{'-10', '-9'}
0	165	{'-10', '-9'}
0	90	{'-10', '-2', '-4', '-3', '-9'}
0	401	{'-3', '-4'}
0	286	{'-10', '-9'}
0	287	{'-10', '-9'}
0	275	{'-3', '-4'}
0	403	{'-3', '-4'}
0	145	{'-10', '-9'}
0	159	{'-10', '-9'}
0	114	{'-3', '-2', '-4'}
0	371	{'-3', '-4'}
0	559	{'-3', '-4'}
0	349	{'-10', '-9'}
0	213	{'-10', '-9'}
0	522	{'-3', '-4'}
0	523	{'-3', '-4'}
0	372	{'-3', '-4'}
0	196	{'-10', '-9'}
0	825	{'-3', '-4'}
0	613	{'-3', '-4'}
0	405	{'-10', '-9'}
0	336	{'-10', '-9'}
0	921	{'-3', '-4'}
0	1063	{'-3', '-4'}
0	427	{'-3', '-4'}
0	1470	{'-3', '-4'}
0	508	{'-3', '-4'}
0	509	{'-3', '-4'}
0	1203	{'-3', '-4'}
1	0	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
1	2	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
1	3	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
1	4	{'-15', '-10', '-14', '-2', '-4', '-3', '-9'}
1	8	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
1	9	{'-15', '-10', '-14', '-2', '-4', '-3', '-9'}
1	6	{'-10', '-2', '-4', '-3', '-9'}
1	7	{'-15', '-10', '-14', '-2', '-4', '-3', '-9'}
1	12	{'-15', '-7', '-10', '-14', '-2', '-4', '-3', '-9'}
1	20	{'-3', '-2', '-4'}
1	24	{'-15', '-14'}
1	18	{'-10', '-2', '-4', '-3', '-9'}
1	30	{'-3', '-2', '-4'}
1	27	{'-15', '-14'}
1	189	{'-3', '-4'}
1	15	{'-15', '-14'}
1	73	{'-3', '-2', '-4'}
1	36	{'-15', '-14'}
1	48	{'-10', '-2', '-4', '-3', '-9'}
1	49	{'-10', '-2', '-4', '-3', '-9'}
1	76	{'-3', '-2', '-4'}
1	55	{'-15', '-14'}
1	89	{'-15', '-14'}
1	243	{'-3', '-4'}
1	295	{'-3', '-4'}
1	92	{'-15', '-14'}
1	199	{'-3', '-2', '-4'}
1	47	{'-15', '-14'}
1	70	{'-10', '-2', '-4', '-3', '-9'}
1	71	{'-10', '-9'}
1	69	{'-10', '-2', '-4', '-3', '-9'}
1	78	{'-15', '-14'}
1	126	{'-15', '-14'}
1	424	{'-3', '-4'}
1	211	{'-3', '-2', '-4'}
1	60	{'-15', '-14'}
