tree_index	node_name	label
0	0	{'-11', '-10', '-13', '-6', '-1', '-9'}
0	2	{'-11', '-10', '-13', '-6', '-1', '-9'}
0	3	{'-11', '-10', '-13', '-1', '-9'}
0	6	{'-11', '-10', '-13', '-6', '-1', '-9'}
0	7	{'-9', '-13', '-1'}
0	4	{'-11', '-10', '-13', '-1', '-9'}
0	5	{'-11', '-10', '-13', '-1', '-9'}
0	9	{'-11', '-10', '-13', '-6', '-1', '-9'}
0	18	{'-9', '-13', '-1'}
0	19	{'-9', '-13', '-1'}
0	16	{'-11', '-10', '-13', '-1', '-9'}
0	17	{'-11', '-10', '-13', '-1', '-9'}
0	12	{'-9', '-13', '-1'}
0	13	{'-11', '-10', '-13', '-1', '-9'}
0	10	{'-11', '-10', '-13', '-6', '-1', '-9'}
0	27	{'-9', '-13', '-1'}
0	30	{'-9', '-13', '-1'}
0	31	{'-9', '-13', '-1'}
0	73	{'-9', '-1'}
0	182	{'-9', '-13', '-1'}
0	44	{'-11', '-10', '-13', '-1', '-9'}
0	45	{'-11', '-10', '-13', '-1', '-9'}
0	20	{'-11', '-10', '-13', '-1', '-9'}
0	21	{'-11', '-10', '-13', '-1', '-9'}
0	69	{'-9', '-13', '-1'}
0	92	{'-9', '-13', '-1'}
0	25	{'-11', '-10', '-13', '-1', '-9'}
0	124	{'-9', '-10', '-13', '-1'}
0	15	{'-11', '-10', '-13', '-1', '-9'}
0	34	{'-9', '-13', '-1'}
0	197	{'-9', '-13', '-1'}
0	37	{'-9', '-13', '-1'}
0	388	{'-9', '-13', '-1'}
0	49	{'-9', '-13', '-1'}
0	249	{'-9', '-1'}
0	756	{'-9', '-1'}
0	208	{'-9', '-13', '-1'}
0	209	{'-9', '-13', '-1'}
0	54	{'-11', '-10', '-13', '-1', '-9'}
0	55	{'-9', '-10', '-13', '-1'}
0	52	{'-11', '-10', '-13', '-1', '-9'}
0	29	{'-11', '-10', '-13', '-1', '-9'}
0	122	{'-9', '-13', '-1'}
0	1182	{'-9', '-1'}
0	292	{'-9', '-13', '-1'}
0	293	{'-9', '-1'}
0	66	{'-9', '-10', '-13', '-1'}
0	32	{'-11', '-10', '-13', '-1', '-9'}
0	65	{'-11', '-10', '-13', '-1', '-9'}
0	41	{'-9', '-13', '-1'}
0	56	{'-9', '-13', '-1'}
0	250	{'-9', '-1'}
0	95	{'-9', '-13', '-1'}
0	417	{'-9', '-13', '-1'}
0	132	{'-9', '-13', '-1'}
0	519	{'-9', '-1'}
0	924	{'-9', '-1'}
0	245	{'-9', '-13', '-1'}
0	329	{'-9', '-13', '-1'}
0	88	{'-11', '-10', '-13', '-1', '-9'}
0	82	{'-9', '-10', '-13', '-1'}
0	135	{'-9', '-10', '-13', '-1'}
0	78	{'-9', '-10', '-13', '-1'}
0	162	{'-9', '-10', '-13', '-1'}
0	177	{'-9', '-13', '-1'}
0	246	{'-9', '-1'}
0	1361	{'-9', '-1'}
0	574	{'-9', '-1'}
0	627	{'-9', '-1'}
0	74	{'-9', '-10', '-13', '-1'}
0	75	{'-9', '-10', '-13', '-1'}
0	42	{'-9', '-10', '-13', '-1'}
0	43	{'-11', '-10', '-13', '-1', '-9'}
0	81	{'-9', '-10', '-13', '-1'}
0	71	{'-9', '-13', '-1'}
0	110	{'-9', '-13', '-1'}
0	178	{'-9', '-13', '-1'}
0	179	{'-9', '-13', '-1'}
0	153	{'-9', '-13', '-1'}
0	298	{'-9', '-13', '-1'}
0	564	{'-9', '-13', '-1'}
0	664	{'-9', '-1'}
0	158	{'-9', '-10', '-13', '-1'}
0	103	{'-9', '-10', '-13', '-1'}
0	216	{'-9', '-13', '-1'}
0	217	{'-9', '-13', '-1'}
0	1072	{'-9', '-1'}
0	1158	{'-9', '-1'}
0	276	{'-9', '-10', '-13', '-1'}
0	85	{'-9', '-10', '-13', '-1'}
0	160	{'-9', '-10', '-13', '-1'}
0	473	{'-9', '-10', '-13', '-1'}
0	185	{'-9', '-10', '-13', '-1'}
0	112	{'-9', '-13', '-1'}
0	145	{'-9', '-13', '-1'}
0	236	{'-9', '-1'}
0	577	{'-9', '-1'}
0	218	{'-9', '-13', '-1'}
0	190	{'-9', '-1'}
0	191	{'-9', '-13', '-1'}
0	480	{'-9', '-13', '-1'}
0	630	{'-9', '-13', '-1'}
0	674	{'-9', '-1'}
0	792	{'-9', '-1'}
0	435	{'-9', '-1'}
0	282	{'-9', '-1'}
0	283	{'-9', '-13', '-1'}
0	1601	{'-9', '-1'}
0	172	{'-9', '-1'}
0	205	{'-9', '-13', '-1'}
0	312	{'-9', '-13', '-1'}
0	404	{'-9', '-13', '-1'}
0	405	{'-9', '-13', '-1'}
0	302	{'-9', '-1'}
0	303	{'-9', '-1'}
0	296	{'-9', '-13', '-1'}
