tree_index	node_name	label
0	0	{'-6', '-10', '-11', '-9', '-1', '-13'}
0	2	{'-6', '-10', '-11', '-9', '-1', '-13'}
0	3	{'-10', '-11', '-9', '-1', '-13'}
0	6	{'-6', '-10', '-11', '-9', '-1', '-13'}
0	7	{'-9', '-1', '-13'}
0	4	{'-10', '-11', '-9', '-1', '-13'}
0	5	{'-10', '-11', '-9', '-1', '-13'}
0	9	{'-6', '-10', '-11', '-9', '-1', '-13'}
0	18	{'-9', '-1', '-13'}
0	19	{'-9', '-1', '-13'}
0	16	{'-10', '-11', '-9', '-1', '-13'}
0	17	{'-10', '-11', '-9', '-1', '-13'}
0	12	{'-9', '-1', '-13'}
0	13	{'-10', '-11', '-9', '-1', '-13'}
0	10	{'-6', '-10', '-11', '-9', '-1', '-13'}
0	27	{'-9', '-1', '-13'}
0	30	{'-9', '-1', '-13'}
0	31	{'-9', '-1', '-13'}
0	73	{'-9', '-1'}
0	182	{'-9', '-1', '-13'}
0	44	{'-10', '-11', '-9', '-1', '-13'}
0	45	{'-10', '-11', '-9', '-1', '-13'}
0	20	{'-10', '-11', '-9', '-1', '-13'}
0	21	{'-10', '-11', '-9', '-1', '-13'}
0	69	{'-9', '-1', '-13'}
0	92	{'-9', '-1', '-13'}
0	25	{'-10', '-11', '-9', '-1', '-13'}
0	124	{'-9', '-10', '-1', '-13'}
0	15	{'-10', '-11', '-9', '-1', '-13'}
0	34	{'-9', '-1', '-13'}
0	197	{'-9', '-1', '-13'}
0	37	{'-9', '-1', '-13'}
0	388	{'-9', '-1', '-13'}
0	49	{'-9', '-1', '-13'}
0	249	{'-9', '-1'}
0	756	{'-9', '-1'}
0	208	{'-9', '-1', '-13'}
0	209	{'-9', '-1', '-13'}
0	54	{'-10', '-11', '-9', '-1', '-13'}
0	55	{'-9', '-10', '-1', '-13'}
0	52	{'-10', '-11', '-9', '-1', '-13'}
0	29	{'-10', '-11', '-9', '-1', '-13'}
0	122	{'-9', '-1', '-13'}
0	1182	{'-9', '-1'}
0	292	{'-9', '-1', '-13'}
0	293	{'-9', '-1'}
0	66	{'-9', '-10', '-1', '-13'}
0	32	{'-10', '-11', '-9', '-1', '-13'}
0	65	{'-10', '-11', '-9', '-1', '-13'}
0	41	{'-9', '-1', '-13'}
0	56	{'-9', '-1', '-13'}
0	250	{'-9', '-1'}
0	95	{'-9', '-1', '-13'}
0	417	{'-9', '-1', '-13'}
0	132	{'-9', '-1', '-13'}
0	519	{'-9', '-1'}
0	924	{'-9', '-1'}
0	245	{'-9', '-1', '-13'}
0	329	{'-9', '-1', '-13'}
0	88	{'-10', '-11', '-9', '-1', '-13'}
0	82	{'-9', '-10', '-1', '-13'}
0	135	{'-9', '-10', '-1', '-13'}
0	78	{'-9', '-10', '-1', '-13'}
0	162	{'-9', '-10', '-1', '-13'}
0	177	{'-9', '-1', '-13'}
0	246	{'-9', '-1'}
0	1361	{'-9', '-1'}
0	574	{'-9', '-1'}
0	627	{'-9', '-1'}
0	74	{'-9', '-10', '-1', '-13'}
0	75	{'-9', '-10', '-1', '-13'}
0	42	{'-9', '-10', '-1', '-13'}
0	43	{'-10', '-11', '-9', '-1', '-13'}
0	81	{'-9', '-10', '-1', '-13'}
0	71	{'-9', '-1', '-13'}
0	110	{'-9', '-1', '-13'}
0	178	{'-9', '-1', '-13'}
0	179	{'-9', '-1', '-13'}
0	153	{'-9', '-1', '-13'}
0	298	{'-9', '-1', '-13'}
0	564	{'-9', '-1', '-13'}
0	664	{'-9', '-1'}
0	158	{'-9', '-10', '-1', '-13'}
0	103	{'-9', '-10', '-1', '-13'}
0	216	{'-9', '-1', '-13'}
0	217	{'-9', '-1', '-13'}
0	1072	{'-9', '-1'}
0	1158	{'-9', '-1'}
0	276	{'-9', '-10', '-1', '-13'}
0	85	{'-9', '-10', '-1', '-13'}
0	160	{'-9', '-10', '-1', '-13'}
0	473	{'-9', '-10', '-1', '-13'}
0	185	{'-9', '-10', '-1', '-13'}
0	112	{'-9', '-1', '-13'}
0	145	{'-9', '-1', '-13'}
0	236	{'-9', '-1'}
0	577	{'-9', '-1'}
0	218	{'-9', '-1', '-13'}
0	190	{'-9', '-1'}
0	191	{'-9', '-1', '-13'}
0	480	{'-9', '-1', '-13'}
0	630	{'-9', '-1', '-13'}
0	674	{'-9', '-1'}
0	792	{'-9', '-1'}
0	435	{'-9', '-1'}
0	282	{'-9', '-1'}
0	283	{'-9', '-1', '-13'}
0	1601	{'-9', '-1'}
0	172	{'-9', '-1'}
0	205	{'-9', '-1', '-13'}
0	312	{'-9', '-1', '-13'}
0	404	{'-9', '-1', '-13'}
0	405	{'-9', '-1', '-13'}
