tree_index	node_name	label
0	0	{'-4', '-15', '-2', '-10', '-14', '-3'}
1	0	{'-4', '-15', '-2', '-10', '-14', '-3'}
2	0	{'-4', '-15', '-2', '-10', '-14', '-3'}
3	0	{'-4', '-15', '-2', '-10', '-14', '-3'}
4	0	{'-4', '-15', '-2', '-10', '-14', '-3'}
0	10	{'-4', '-2', '-3', '-14'}
1	10	{'-4', '-2', '-3', '-14'}
3	10	{'-4', '-2', '-3', '-14'}
4	10	{'-15', '-14'}
4	100	{'-2', '-14'}
2	1002	{'-4', '-3'}
0	101	{'-4', '-3'}
2	101	{'-2', '-14'}
1	1012	{'-2', '-14'}
1	1014	{'-2', '-14'}
3	102	{'-4', '-3'}
0	1026	{'-2', '-14'}
1	103	{'-2', '-14'}
3	103	{'-4', '-3'}
1	1038	{'-2', '-14'}
0	104	{'-4', '-2', '-3', '-14'}
2	104	{'-4', '-3'}
4	104	{'-4', '-3'}
1	1040	{'-2', '-14'}
2	1046	{'-2', '-14'}
0	105	{'-4', '-2', '-3', '-14'}
2	105	{'-4', '-3'}
4	105	{'-4', '-2', '-3', '-14'}
3	1051	{'-2', '-14'}
4	1051	{'-2', '-14'}
0	1059	{'-2', '-14'}
0	106	{'-2', '-14'}
4	1064	{'-2', '-14'}
4	1074	{'-2', '-14'}
2	108	{'-4', '-3'}
3	108	{'-4', '-3'}
2	109	{'-4', '-2', '-3', '-14'}
4	109	{'-4', '-3'}
4	1096	{'-2', '-14'}
2	1098	{'-2', '-14'}
2	1099	{'-2', '-14'}
0	11	{'-4', '-2', '-3', '-14'}
1	11	{'-4', '-2', '-3', '-14'}
3	11	{'-4', '-2', '-3', '-14'}
4	11	{'-4', '-2', '-3', '-14'}
3	110	{'-4', '-2', '-3', '-14'}
3	111	{'-2', '-14'}
3	1112	{'-2', '-14'}
0	1120	{'-2', '-14'}
0	1123	{'-2', '-14'}
3	1134	{'-2', '-14'}
0	114	{'-4', '-3'}
2	114	{'-4', '-2', '-3', '-14'}
4	114	{'-4', '-2', '-3', '-14'}
