tree_index	node_name	label
0	0	{'-6', '-7', '-13', '-4', '-1', '-14'}
0	3	{'-6', '-7', '-13', '-4', '-1', '-14'}
0	7	{'-6', '-13', '-4', '-1', '-14'}
0	4	{'-6', '-13', '-4', '-1', '-14'}
0	16	{'-6', '-13', '-4', '-1', '-14'}
0	55	{'-6', '-13', '-4', '-1', '-14'}
0	9	{'-6', '-4'}
0	13	{'-14', '-13'}
0	18	{'-6', '-13', '-4', '-1', '-14'}
0	19	{'-6', '-13', '-4', '-1', '-14'}
0	76	{'-1', '-6', '-4'}
0	32	{'-6', '-4'}
0	33	{'-6', '-4'}
0	66	{'-14', '-13'}
0	67	{'-14', '-13'}
0	23	{'-6', '-13', '-4', '-1', '-14'}
0	34	{'-6', '-13', '-4', '-1', '-14'}
0	135	{'-1', '-6', '-4'}
0	43	{'-6', '-4'}
0	61	{'-6', '-4'}
0	36	{'-6', '-4'}
0	82	{'-6', '-4'}
0	546	{'-14', '-13'}
0	547	{'-14', '-13'}
0	78	{'-14', '-13'}
0	79	{'-14', '-13'}
0	26	{'-6', '-13', '-4', '-1', '-14'}
0	27	{'-6', '-13', '-4', '-1', '-14'}
0	47	{'-6', '-13', '-4', '-1', '-14'}
0	200	{'-1', '-6', '-4'}
0	201	{'-1', '-6', '-4'}
0	162	{'-6', '-4'}
0	74	{'-6', '-4'}
0	75	{'-6', '-4'}
0	58	{'-6', '-4'}
0	59	{'-6', '-4'}
0	142	{'-6', '-4'}
0	985	{'-14', '-13'}
0	1632	{'-14', '-13'}
0	96	{'-14', '-13'}
0	97	{'-14', '-13'}
0	133	{'-14', '-13'}
0	735	{'-14', '-13'}
0	38	{'-1', '-6', '-4'}
0	45	{'-1', '-6', '-4'}
0	48	{'-6', '-13', '-4', '-1', '-14'}
0	49	{'-1', '-6', '-4'}
0	363	{'-1', '-6', '-4'}
0	249	{'-6', '-4'}
0	121	{'-6', '-4'}
0	217	{'-6', '-4'}
0	129	{'-6', '-4'}
0	155	{'-6', '-4'}
0	145	{'-6', '-4'}
0	118	{'-14', '-13'}
0	164	{'-14', '-13'}
0	166	{'-14', '-13'}
0	242	{'-14', '-13'}
0	1035	{'-14', '-13'}
0	71	{'-1', '-6', '-4'}
0	185	{'-1', '-6', '-4'}
0	292	{'-1', '-6', '-4'}
0	57	{'-1', '-6', '-4'}
0	86	{'-1', '-6', '-4'}
0	87	{'-1', '-6', '-4'}
0	130	{'-6', '-4'}
0	131	{'-6', '-4'}
0	267	{'-6', '-4'}
0	148	{'-6', '-4'}
0	149	{'-6', '-4'}
0	220	{'-6', '-4'}
0	372	{'-14', '-13'}
0	447	{'-14', '-13'}
0	621	{'-14', '-13'}
0	432	{'-14', '-13'}
0	281	{'-14', '-13'}
0	785	{'-14', '-13'}
0	1225	{'-14', '-13'}
0	100	{'-1', '-6', '-4'}
0	405	{'-1', '-6', '-4'}
0	88	{'-1', '-6', '-4'}
0	89	{'-1', '-6', '-4'}
0	116	{'-1', '-6', '-4'}
0	117	{'-1', '-6', '-4'}
0	235	{'-1', '-6', '-4'}
0	210	{'-6', '-4'}
0	187	{'-6', '-4'}
0	313	{'-6', '-4'}
0	188	{'-6', '-4'}
0	771	{'-14', '-13'}
0	627	{'-14', '-13'}
0	762	{'-14', '-13'}
0	967	{'-14', '-13'}
0	827	{'-14', '-13'}
0	418	{'-14', '-13'}
0	562	{'-14', '-13'}
0	382	{'-1', '-6', '-4'}
0	383	{'-1', '-6', '-4'}
0	588	{'-1', '-6', '-4'}
0	140	{'-1', '-6', '-4'}
0	227	{'-1', '-6', '-4'}
0	354	{'-1', '-6', '-4'}
0	160	{'-1', '-6', '-4'}
0	161	{'-1', '-6', '-4'}
0	240	{'-6', '-4'}
0	1028	{'-14', '-13'}
0	1243	{'-14', '-13'}
0	952	{'-14', '-13'}
0	888	{'-14', '-13'}
0	674	{'-1', '-6', '-4'}
0	421	{'-1', '-6', '-4'}
0	894	{'-1', '-6', '-4'}
0	329	{'-1', '-6', '-4'}
