tree_index	node_name	label
0	0	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	2	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	3	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	4	{'-4', '-3', '-1', '-5', '-8'}
0	5	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	10	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	11	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	27	{'-4', '-3', '-1', '-5', '-8'}
0	40	{'-3', '-1'}
0	6	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	7	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	16	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	222	{'-9', '-15', '-13'}
0	29	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	120	{'-9', '-15', '-13'}
0	37	{'-3', '-1'}
0	65	{'-4', '-3', '-1', '-5', '-8'}
0	46	{'-3', '-1'}
0	47	{'-3', '-1'}
0	9	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	13	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	101	{'-3', '-1'}
0	24	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	25	{'-4', '-3', '-1', '-5', '-8'}
0	367	{'-9', '-15', '-13'}
0	596	{'-9', '-13'}
0	44	{'-4', '-3', '-1', '-5', '-8'}
0	45	{'-9', '-15', '-13'}
0	118	{'-3', '-1'}
0	94	{'-4', '-8', '-5'}
0	95	{'-3', '-1'}
0	59	{'-3', '-1'}
0	128	{'-3', '-1'}
0	292	{'-3', '-1'}
0	14	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	42	{'-3', '-1'}
0	18	{'-9', '-15', '-13'}
0	31	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	110	{'-3', '-1'}
0	111	{'-3', '-1'}
0	35	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
0	32	{'-4', '-3', '-1', '-5', '-8'}
0	50	{'-3', '-1'}
0	427	{'-9', '-13'}
0	648	{'-9', '-13'}
0	80	{'-4', '-3', '-1', '-5', '-8'}
0	82	{'-3', '-1'}
0	116	{'-9', '-15', '-13'}
0	180	{'-9', '-15', '-13'}
0	373	{'-3', '-1'}
0	460	{'-3', '-1'}
0	192	{'-4', '-5'}
0	114	{'-3', '-1'}
0	115	{'-3', '-1'}
0	97	{'-3', '-1'}
0	144	{'-3', '-1'}
0	218	{'-3', '-1'}
0	384	{'-3', '-1'}
0	48	{'-4', '-3', '-1', '-5', '-8'}
0	49	{'-9', '-15', '-13'}
0	90	{'-3', '-1'}
0	72	{'-9', '-13'}
0	73	{'-9', '-15', '-13'}
0	54	{'-9', '-15', '-13'}
0	55	{'-3', '-1'}
0	134	{'-3', '-1'}
0	244	{'-3', '-1'}
0	162	{'-3', '-1'}
0	163	{'-3', '-1'}
0	60	{'-3', '-1'}
0	344	{'-3', '-1'}
0	345	{'-4', '-5'}
0	92	{'-3', '-1'}
0	93	{'-3', '-1'}
0	457	{'-9', '-13'}
0	716	{'-9', '-13'}
0	273	{'-4', '-5'}
0	240	{'-3', '-1'}
0	279	{'-3', '-1'}
0	191	{'-9', '-15', '-13'}
0	319	{'-9', '-15', '-13'}
0	234	{'-4', '-5'}
0	235	{'-4', '-5'}
0	138	{'-3', '-1'}
0	214	{'-3', '-1'}
0	525	{'-3', '-1'}
0	224	{'-3', '-1'}
0	225	{'-3', '-1'}
0	381	{'-3', '-1'}
0	270	{'-3', '-1'}
0	271	{'-3', '-1'}
0	228	{'-3', '-1'}
0	229	{'-4', '-5'}
0	104	{'-9', '-15', '-13'}
0	105	{'-9', '-15', '-13'}
0	313	{'-3', '-1'}
0	221	{'-9', '-13'}
0	102	{'-9', '-13'}
0	103	{'-9', '-15', '-13'}
0	62	{'-9', '-15', '-13'}
0	63	{'-9', '-15', '-13'}
0	77	{'-3', '-1'}
0	156	{'-3', '-1'}
0	880	{'-3', '-1'}
0	401	{'-3', '-1'}
0	253	{'-3', '-1'}
0	561	{'-3', '-1'}
0	132	{'-3', '-1'}
0	133	{'-3', '-1'}
0	554	{'-4', '-5'}
0	555	{'-4', '-5'}
0	539	{'-3', '-1'}
0	1020	{'-9', '-13'}
0	418	{'-4', '-5'}
0	419	{'-4', '-5'}
0	275	{'-3', '-1'}
0	472	{'-3', '-1'}
0	423	{'-9', '-15', '-13'}
0	445	{'-9', '-15', '-13'}
0	863	{'-9', '-13'}
0	1014	{'-4', '-5'}
0	352	{'-4', '-5'}
0	353	{'-4', '-5'}
0	243	{'-3', '-1'}
0	302	{'-3', '-1'}
0	332	{'-3', '-1'}
0	404	{'-3', '-1'}
0	431	{'-3', '-1'}
0	513	{'-3', '-1'}
0	451	{'-4', '-5'}
0	1663	{'-4', '-5'}
0	124	{'-9', '-15', '-13'}
0	125	{'-9', '-15', '-13'}
0	168	{'-9', '-15', '-13'}
0	169	{'-9', '-13'}
0	187	{'-9', '-13'}
0	126	{'-9', '-15', '-13'}
0	127	{'-9', '-13'}
0	84	{'-9', '-15', '-13'}
0	85	{'-9', '-13'}
0	74	{'-9', '-15', '-13'}
0	75	{'-9', '-15', '-13'}
0	172	{'-3', '-1'}
0	173	{'-3', '-1'}
0	436	{'-3', '-1'}
0	469	{'-3', '-1'}
0	284	{'-3', '-1'}
0	285	{'-3', '-1'}
0	280	{'-3', '-1'}
0	1206	{'-4', '-5'}
0	4714	{'-4', '-5'}
0	607	{'-4', '-5'}
0	992	{'-4', '-5'}
0	764	{'-4', '-5'}
0	765	{'-4', '-5'}
0	394	{'-3', '-1'}
0	691	{'-3', '-1'}
0	509	{'-9', '-13'}
0	859	{'-4', '-5'}
0	1914	{'-4', '-5'}
0	532	{'-4', '-5'}
0	533	{'-4', '-5'}
0	781	{'-3', '-1'}
0	334	{'-3', '-1'}
0	376	{'-3', '-1'}
0	492	{'-3', '-1'}
0	493	{'-3', '-1'}
0	476	{'-3', '-1'}
0	477	{'-3', '-1'}
0	720	{'-3', '-1'}
0	1360	{'-4', '-5'}
0	1361	{'-4', '-5'}
0	2217	{'-4', '-5'}
0	349	{'-9', '-13'}
0	354	{'-9', '-15', '-13'}
0	341	{'-9', '-13'}
0	148	{'-9', '-15', '-13'}
0	149	{'-9', '-13'}
0	130	{'-9', '-15', '-13'}
0	131	{'-9', '-15', '-13'}
0	682	{'-9', '-13'}
0	86	{'-9', '-15', '-13'}
0	165	{'-9', '-15', '-13'}
0	170	{'-9', '-13'}
0	171	{'-9', '-15', '-13'}
0	213	{'-3', '-1'}
0	233	{'-3', '-1'}
0	276	{'-3', '-1'}
0	311	{'-3', '-1'}
0	347	{'-3', '-1'}
0	2749	{'-4', '-5'}
0	5207	{'-4', '-5'}
0	5679	{'-4', '-5'}
0	898	{'-4', '-5'}
0	899	{'-4', '-5'}
0	1753	{'-4', '-5'}
0	1388	{'-4', '-5'}
0	1232	{'-4', '-5'}
0	1379	{'-4', '-5'}
0	1720	{'-4', '-5'}
0	1721	{'-4', '-5'}
0	4460	{'-4', '-5'}
0	1137	{'-4', '-5'}
0	616	{'-4', '-5'}
0	617	{'-4', '-5'}
0	901	{'-3', '-1'}
0	520	{'-3', '-1'}
0	619	{'-3', '-1'}
0	1688	{'-4', '-5'}
0	1689	{'-4', '-5'}
0	2443	{'-4', '-5'}
0	737	{'-9', '-13'}
0	301	{'-9', '-15', '-13'}
0	1094	{'-9', '-13'}
0	266	{'-9', '-15', '-13'}
0	267	{'-9', '-13'}
0	106	{'-9', '-13'}
0	182	{'-9', '-15', '-13'}
0	198	{'-9', '-13'}
0	637	{'-9', '-13'}
0	206	{'-9', '-15', '-13'}
0	207	{'-9', '-13'}
0	433	{'-3', '-1'}
0	425	{'-3', '-1'}
0	358	{'-3', '-1'}
0	4411	{'-4', '-5'}
0	2148	{'-4', '-5'}
0	1856	{'-4', '-5'}
0	1950	{'-4', '-5'}
0	2968	{'-4', '-5'}
0	3280	{'-4', '-5'}
0	1362	{'-4', '-5'}
0	1363	{'-4', '-5'}
0	1544	{'-4', '-5'}
0	1918	{'-4', '-5'}
0	3210	{'-4', '-5'}
0	5042	{'-4', '-5'}
0	6657	{'-4', '-5'}
0	1722	{'-4', '-5'}
0	1723	{'-4', '-5'}
0	772	{'-4', '-5'}
0	773	{'-4', '-5'}
0	2186	{'-4', '-5'}
0	2127	{'-4', '-5'}
0	5747	{'-4', '-5'}
0	549	{'-9', '-13'}
0	316	{'-9', '-15', '-13'}
0	378	{'-9', '-13'}
0	158	{'-9', '-13'}
0	200	{'-9', '-13'}
0	268	{'-9', '-15', '-13'}
0	269	{'-9', '-13'}
0	550	{'-9', '-13'}
0	706	{'-9', '-13'}
0	526	{'-9', '-13'}
0	766	{'-3', '-1'}
0	583	{'-3', '-1'}
0	5875	{'-4', '-5'}
0	2415	{'-4', '-5'}
0	2188	{'-4', '-5'}
0	2189	{'-4', '-5'}
0	2061	{'-4', '-5'}
0	4546	{'-4', '-5'}
0	2374	{'-4', '-5'}
0	6688	{'-4', '-5'}
0	2910	{'-4', '-5'}
0	3630	{'-4', '-5'}
0	3654	{'-4', '-5'}
0	1490	{'-4', '-5'}
0	1491	{'-4', '-5'}
0	1065	{'-4', '-5'}
0	3127	{'-4', '-5'}
0	6006	{'-4', '-5'}
0	2494	{'-4', '-5'}
0	2495	{'-4', '-5'}
0	386	{'-9', '-13'}
0	594	{'-9', '-13'}
0	294	{'-9', '-13'}
0	230	{'-9', '-13'}
0	449	{'-9', '-13'}
0	411	{'-9', '-13'}
0	809	{'-9', '-13'}
0	4275	{'-4', '-5'}
0	2745	{'-4', '-5'}
0	2715	{'-4', '-5'}
0	5819	{'-4', '-5'}
0	4471	{'-4', '-5'}
0	1972	{'-4', '-5'}
0	1973	{'-4', '-5'}
0	3339	{'-4', '-5'}
0	3039	{'-4', '-5'}
0	3334	{'-4', '-5'}
0	3335	{'-4', '-5'}
0	746	{'-9', '-13'}
0	1092	{'-9', '-13'}
0	1121	{'-9', '-13'}
0	4021	{'-4', '-5'}
0	3562	{'-4', '-5'}
0	3563	{'-4', '-5'}
0	6095	{'-4', '-5'}
0	2218	{'-4', '-5'}
0	4742	{'-4', '-5'}
0	4708	{'-4', '-5'}
0	4612	{'-4', '-5'}
0	6904	{'-4', '-5'}
0	3398	{'-4', '-5'}
0	5968	{'-4', '-5'}
1	0	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
1	2	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
1	3	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
1	4	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
1	5	{'-4', '-3', '-1', '-5', '-8'}
1	8	{'-3', '-1'}
1	10	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
1	6	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
1	7	{'-3', '-1'}
1	28	{'-3', '-1'}
1	78	{'-4', '-8', '-5'}
1	14	{'-3', '-1'}
1	15	{'-3', '-1'}
1	17	{'-4', '-3', '-15', '-1', '-9', '-13', '-5', '-8'}
1	13	{'-9', '-15', '-13'}
1	23	{'-4', '-3', '-1', '-5', '-8'}
1	43	{'-3', '-1'}
1	92	{'-4', '-8', '-5'}
1	93	{'-4', '-8', '-5'}
1	20	{'-3', '-1'}
1	21	{'-3', '-1'}
1	50	{'-3', '-1'}
1	51	{'-3', '-1'}
1	18	{'-9', '-13'}
1	19	{'-3', '-1'}
1	39	{'-9', '-15', '-13'}
1	32	{'-3', '-1'}
1	56	{'-4', '-8', '-5'}
1	84	{'-3', '-1'}
1	109	{'-4', '-5'}
1	129	{'-4', '-5'}
1	27	{'-3', '-1'}
1	35	{'-3', '-1'}
1	24	{'-3', '-1'}
1	25	{'-3', '-1'}
1	64	{'-3', '-1'}
1	70	{'-3', '-1'}
1	81	{'-3', '-1'}
1	438	{'-9', '-13'}
1	439	{'-9', '-13'}
1	55	{'-3', '-1'}
1	45	{'-3', '-1'}
1	82	{'-9', '-15', '-13'}
1	105	{'-9', '-15', '-13'}
1	46	{'-3', '-1'}
1	124	{'-4', '-5'}
1	130	{'-3', '-1'}
1	136	{'-4', '-5'}
1	137	{'-4', '-5'}
1	536	{'-4', '-5'}
1	52	{'-3', '-1'}
1	313	{'-3', '-1'}
1	58	{'-3', '-1'}
1	59	{'-3', '-1'}
1	116	{'-3', '-1'}
1	30	{'-3', '-1'}
1	88	{'-3', '-1'}
1	89	{'-3', '-1'}
1	134	{'-3', '-1'}
1	459	{'-3', '-1'}
1	94	{'-3', '-1'}
1	527	{'-9', '-13'}
1	189	{'-3', '-1'}
1	86	{'-3', '-1'}
1	247	{'-9', '-13'}
1	168	{'-9', '-15', '-13'}
1	169	{'-9', '-15', '-13'}
1	62	{'-3', '-1'}
1	63	{'-3', '-1'}
1	146	{'-4', '-5'}
1	147	{'-4', '-5'}
1	204	{'-3', '-1'}
1	205	{'-3', '-1'}
1	234	{'-4', '-5'}
1	235	{'-4', '-5'}
1	193	{'-4', '-5'}
1	798	{'-4', '-5'}
1	929	{'-4', '-5'}
1	161	{'-3', '-1'}
1	76	{'-3', '-1'}
1	177	{'-3', '-1'}
1	74	{'-3', '-1'}
1	75	{'-3', '-1'}
1	257	{'-3', '-1'}
1	181	{'-3', '-1'}
1	113	{'-3', '-1'}
1	236	{'-3', '-1'}
1	576	{'-3', '-1'}
1	245	{'-3', '-1'}
1	115	{'-3', '-1'}
1	241	{'-3', '-1'}
1	367	{'-9', '-13'}
1	102	{'-3', '-1'}
1	103	{'-3', '-1'}
1	118	{'-3', '-1'}
1	1621	{'-4', '-5'}
1	2996	{'-4', '-5'}
1	184	{'-4', '-5'}
1	185	{'-4', '-5'}
1	349	{'-3', '-1'}
1	340	{'-3', '-1'}
1	432	{'-4', '-5'}
1	433	{'-4', '-5'}
1	557	{'-4', '-5'}
1	473	{'-4', '-5'}
1	916	{'-4', '-5'}
1	1388	{'-4', '-5'}
1	1734	{'-4', '-5'}
1	203	{'-3', '-1'}
1	106	{'-3', '-1'}
